,rb,rnb,x,y,x_num,y_num
56,0.1,-0.5,0,0,0.0,0.0
57,0.1,-0.4,0,0,0.0,0.0
58,0.1,-0.3,0,0,0.0,0.0
59,0.1,-0.2,0,0,0.0,0.0
60,0.1,-0.1,0.05114174532901467,0.04627337448126958,0.05114174532901467,0.04627337448126958
61,0.1,0.0,9.426086238899613,9.366567004746207,9.426086238899613,9.366567004746207
62,0.2,-3.0,0,0,0.0,0.0
63,0.2,-2.9,0,0,0.0,0.0
64,0.2,-2.8,0,0,0.0,0.0
65,0.2,-2.7,0,0,0.0,0.0
66,0.2,-2.6,0,0,0.0,0.0
67,0.2,-2.5,0,0,0.0,0.0
68,0.2,-2.4,0,0,0.0,0.0
69,0.2,-2.3,0,0,0.0,0.0
70,0.2,-2.2,0,0,0.0,0.0
71,0.2,-2.1,0,0,0.0,0.0
72,0.2,-2.0,0,0,0.0,0.0
73,0.2,-1.9,0,0,0.0,0.0
74,0.2,-1.8,0,0,0.0,0.0
75,0.2,-1.7,0,0,0.0,0.0
76,0.2,-1.6,0,0,0.0,0.0
77,0.2,-1.5,0,0,0.0,0.0
78,0.2,-1.4,0,0,0.0,0.0
79,0.2,-1.3,0,0,0.0,0.0
80,0.2,-1.2,0,0,0.0,0.0
81,0.2,-1.1,0,0,0.0,0.0
82,0.2,-1.0,0,0,0.0,0.0
83,0.2,-0.9,0,0,0.0,0.0
84,0.2,-0.8,0,0,0.0,0.0
85,0.2,-0.7,0,0,0.0,0.0
86,0.2,-0.6,0,0,0.0,0.0
87,0.2,-0.5,0,0,0.0,0.0
88,0.2,-0.4,0,0,0.0,0.0
89,0.2,-0.3,0,0,0.0,0.0
90,0.2,-0.2,0.05623556013096118,0.0460400425960523,0.05623556013096118,0.0460400425960523
91,0.2,-0.1,10.354505040088755,9.304177261306311,10.354505040088755,9.304177261306311
92,0.2,0.0,18.96568853483855,18.725505730459126,18.96568853483855,18.725505730459126
93,0.3,-3.0,0,0,0.0,0.0
94,0.3,-2.9,0,0,0.0,0.0
95,0.3,-2.8,0,0,0.0,0.0
96,0.3,-2.7,0,0,0.0,0.0
97,0.3,-2.6,0,0,0.0,0.0
98,0.3,-2.5,0,0,0.0,0.0
99,0.3,-2.4,0,0,0.0,0.0
100,0.3,-2.3,0,0,0.0,0.0
101,0.3,-2.2,0,0,0.0,0.0
102,0.3,-2.1,0,0,0.0,0.0
103,0.3,-2.0,0,0,0.0,0.0
104,0.3,-1.9,0,0,0.0,0.0
105,0.3,-1.8,0,0,0.0,0.0
106,0.3,-1.7,0,0,0.0,0.0
107,0.3,-1.6,0,0,0.0,0.0
108,0.3,-1.5,0,0,0.0,0.0
109,0.3,-1.4,0,0,0.0,0.0
110,0.3,-1.3,0,0,0.0,0.0
111,0.3,-1.2,0,0,0.0,0.0
112,0.3,-1.1,0,0,0.0,0.0
113,0.3,-1.0,0,0,0.0,0.0
114,0.3,-0.9,0,0,0.0,0.0
115,0.3,-0.8,0,0,0.0,0.0
116,0.3,-0.7,0,0,0.0,0.0
117,0.3,-0.6,0,0,0.0,0.0
118,0.3,-0.5,0,0,0.0,0.0
119,0.3,-0.4,0,0,0.0,0.0
120,0.3,-0.3,0.06170147444936737,0.04570768128027491,0.06170147444936737,0.04570768128027491
121,0.3,-0.2,11.367507454466944,9.236103499060084,11.367507454466944,9.236103499060084
122,0.3,-0.1,20.84525843554983,18.599198633131323,20.84525843554983,18.599198633131323
123,0.3,0.0,28.621860263537673,28.07661099029055,28.621860263537673,28.07661099029055
124,0.4,-3.0,0,0,0.0,0.0
125,0.4,-2.9,0,0,0.0,0.0
126,0.4,-2.8,0,0,0.0,0.0
127,0.4,-2.7,0,0,0.0,0.0
128,0.4,-2.6,0,0,0.0,0.0
129,0.4,-2.5,0,0,0.0,0.0
130,0.4,-2.4,0,0,0.0,0.0
131,0.4,-2.3,0,0,0.0,0.0
132,0.4,-2.2,0,0,0.0,0.0
133,0.4,-2.1,0,0,0.0,0.0
134,0.4,-2.0,0,0,0.0,0.0
135,0.4,-1.9,0,0,0.0,0.0
136,0.4,-1.8,0,0,0.0,0.0
137,0.4,-1.7,0,0,0.0,0.0
138,0.4,-1.6,0,0,0.0,0.0
139,0.4,-1.5,0,0,0.0,0.0
140,0.4,-1.4,0,0,0.0,0.0
141,0.4,-1.3,0,0,0.0,0.0
142,0.4,-1.2,0,0,0.0,0.0
143,0.4,-1.1,0,0,0.0,0.0
144,0.4,-1.0,0,0,0.0,0.0
145,0.4,-0.9,0,0,0.0,0.0
146,0.4,-0.8,0,0,0.0,0.0
147,0.4,-0.7,0,0,0.0,0.0
148,0.4,-0.6,0,0,0.0,0.0
149,0.4,-0.5,0,0,0.0,0.0
150,0.4,-0.4,0.06762258889862006,0.0453267171028805,0.06762258889862006,0.0453267171028805
151,0.4,-0.3,12.471385390665654,9.161922901747523,12.471385390665654,9.161922901747523
152,0.4,-0.2,22.898258676224902,18.461237016957952,22.898258676224902,18.461237016957952
153,0.4,-0.1,31.476260172318803,27.88479531642045,31.476260172318803,27.88479531642045
154,0.4,0.0,38.39778526095316,37.41966883046423,38.39778526095316,37.41966883046423
155,0.5,-3.0,0,0,0.0,0.0
156,0.5,-2.9,0,0,0.0,0.0
157,0.5,-2.8,0,0,0.0,0.0
158,0.5,-2.7,0,0,0.0,0.0
159,0.5,-2.6,0,0,0.0,0.0
160,0.5,-2.5,0,0,0.0,0.0
161,0.5,-2.4,0,0,0.0,0.0
162,0.5,-2.3,0,0,0.0,0.0
163,0.5,-2.2,0,0,0.0,0.0
164,0.5,-2.1,0,0,0.0,0.0
165,0.5,-2.0,0,0,0.0,0.0
166,0.5,-1.9,0,0,0.0,0.0
167,0.5,-1.8,0,0,0.0,0.0
168,0.5,-1.7,0,0,0.0,0.0
169,0.5,-1.6,0,0,0.0,0.0
170,0.5,-1.5,0,0,0.0,0.0
171,0.5,-1.4,0,0,0.0,0.0
172,0.5,-1.3,0,0,0.0,0.0
173,0.5,-1.2,0,0,0.0,0.0
174,0.5,-1.1,0,0,0.0,0.0
175,0.5,-1.0,0,0,0.0,0.0
176,0.5,-0.9,0,0,0.0,0.0
177,0.5,-0.8,0,0,0.0,0.0
178,0.5,-0.7,0,0,0.0,0.0
179,0.5,-0.6,0,0,0.0,0.0
180,0.5,-0.5,0.07404016853586225,0.04490539794393542,0.07404016853586225,0.04490539794393542
181,0.5,-0.4,13.672608019076753,9.081200741118284,13.672608019076753,9.081200741118284
182,0.5,-0.3,25.137979445403335,18.310727781269136,25.137979445403335,18.310727781269136
183,0.5,-0.2,34.597477426381914,27.6750495169474,34.597477426381914,27.6750495169474
184,0.5,-0.1,42.25169680484237,37.16068597471487,42.25169680484237,37.16068597471487
185,0.5,0.0,48.296785556622424,46.75445601059525,48.296785556622424,46.75445601059525
186,0.6,-3.0,0,0,0.0,0.0
187,0.6,-2.9,0,0,0.0,0.0
188,0.6,-2.8,0,0,0.0,0.0
189,0.6,-2.7,0,0,0.0,0.0
190,0.6,-2.6,0,0,0.0,0.0
191,0.6,-2.5,0,0,0.0,0.0
192,0.6,-2.4,0,0,0.0,0.0
193,0.6,-2.3,0,0,0.0,0.0
194,0.6,-2.2,0,0,0.0,0.0
195,0.6,-2.1,0,0,0.0,0.0
196,0.6,-2.0,0,0,0.0,0.0
197,0.6,-1.9,0,0,0.0,0.0
198,0.6,-1.8,0,0,0.0,0.0
199,0.6,-1.7,0,0,0.0,0.0
200,0.6,-1.6,0,0,0.0,0.0
201,0.6,-1.5,0,0,0.0,0.0
202,0.6,-1.4,0,0,0.0,0.0
203,0.6,-1.3,0,0,0.0,0.0
204,0.6,-1.2,0,0,0.0,0.0
205,0.6,-1.1,0,0,0.0,0.0
206,0.6,-1.0,0,0,0.0,0.0
207,0.6,-0.9,0,0,0.0,0.0
208,0.6,-0.8,0,0,0.0,0.0
209,0.6,-0.7,0,0,0.0,0.0
210,0.6,-0.6,0.08098852174020495,0.04444502416652066,0.08098852174020495,0.04444502416652066
211,0.6,-0.5,14.977761444540121,8.993494430927154,14.977761444540121,8.993494430927154
212,0.6,-0.4,27.578152876299114,18.146748126712954,27.578152876299114,18.146748126712954
213,0.6,-0.3,38.00658072220325,27.445957775468194,38.00658072220325,27.445957775468194
214,0.6,-0.2,46.47065306935216,36.8771721137398,46.47065306935216,36.8771721137398
215,0.6,-0.1,53.175953537652404,46.42657592227004,53.175953537652404,46.42657592227004
216,0.6,0.0,58.32232969851772,56.08073944425988,58.32232969851772,56.08073944425988
217,0.7,-3.0,0,0,0.0,0.0
218,0.7,-2.9,0,0,0.0,0.0
219,0.7,-2.8,0,0,0.0,0.0
220,0.7,-2.7,0,0,0.0,0.0
221,0.7,-2.6,0,0,0.0,0.0
222,0.7,-2.5,0,0,0.0,0.0
223,0.7,-2.4,0,0,0.0,0.0
224,0.7,-2.3,0,0,0.0,0.0
225,0.7,-2.2,0,0,0.0,0.0
226,0.7,-2.1,0,0,0.0,0.0
227,0.7,-2.0,0,0,0.0,0.0
228,0.7,-1.9,0,0,0.0,0.0
229,0.7,-1.8,0,0,0.0,0.0
230,0.7,-1.7,0,0,0.0,0.0
231,0.7,-1.6,0,0,0.0,0.0
232,0.7,-1.5,0,0,0.0,0.0
233,0.7,-1.4,0,0,0.0,0.0
234,0.7,-1.3,0,0,0.0,0.0
235,0.7,-1.2,0,0,0.0,0.0
236,0.7,-1.1,0,0,0.0,0.0
237,0.7,-1.0,0,0,0.0,0.0
238,0.7,-0.9,0,0,0.0,0.0
239,0.7,-0.8,0,0,0.0,0.0
240,0.7,-0.7,0.08849955425064152,0.043944964473479856,0.08849955425064152,0.043944964473479856
241,0.7,-0.6,16.393472711700092,8.898358633773977,16.393472711700092,8.898358633773977
242,0.7,-0.5,30.23283363638938,17.96835357963487,30.23283363638938,17.96835357963487
243,0.7,-0.4,41.725449276250686,27.19604980863619,41.725449276250686,27.19604980863619
244,0.7,-0.3,51.0843640071833,36.567130738717545,51.0843640071833,36.567130738717545
245,0.7,-0.2,58.52355933578154,46.067216812635735,58.52355933578154,46.067216812635735
246,0.7,-0.1,64.25362731748551,55.68215624426524,64.25362731748551,55.68215624426524
247,0.7,0.0,68.47804172521448,65.39827559606586,68.47804172521448,65.39827559606586
248,0.8,-3.0,0,0,0.0,0.0
249,0.8,-2.9,0,0,0.0,0.0
250,0.8,-2.8,0,0,0.0,0.0
251,0.8,-2.7,0,0,0.0,0.0
252,0.8,-2.6,0,0,0.0,0.0
253,0.8,-2.5,0,0,0.0,0.0
254,0.8,-2.4,0,0,0.0,0.0
255,0.8,-2.3,0,0,0.0,0.0
256,0.8,-2.2,0,0,0.0,0.0
257,0.8,-2.1,0,0,0.0,0.0
258,0.8,-2.0,0,0,0.0,0.0
259,0.8,-1.9,0,0,0.0,0.0
260,0.8,-1.8,0,0,0.0,0.0
261,0.8,-1.7,0,0,0.0,0.0
262,0.8,-1.6,0,0,0.0,0.0
263,0.8,-1.5,0,0,0.0,0.0
264,0.8,-1.4,0,0,0.0,0.0
265,0.8,-1.3,0,0,0.0,0.0
266,0.8,-1.2,0,0,0.0,0.0
267,0.8,-1.1,0,0,0.0,0.0
268,0.8,-1.0,0,0,0.0,0.0
269,0.8,-0.9,0,0,0.0,0.0
270,0.8,-0.8,0.09660348403064975,0.043403925642012134,0.09660348403064975,0.043403925642012134
271,0.8,-0.7,17.92631654490487,8.795351528182609,17.92631654490487,8.795351528182609
272,0.8,-0.6,33.11624454531986,17.774588366554728,33.11624454531986,17.774588366554728
273,0.8,-0.5,45.776597845611576,26.923812624775124,45.776597845611576,26.923812624775124
274,0.8,-0.4,56.123841899819595,36.22847782433237,56.123841899819595,36.22847782433237
275,0.8,-0.3,64.37890926157066,45.6737372976227,64.37890926157066,45.6737372976227
276,0.8,-0.2,70.76227479931812,55.24477513348608,70.76227479931812,55.24477513348608
277,0.8,-0.1,75.48954104033689,64.92710284208962,75.48954104033689,64.92710284208962
278,0.8,0.0,78.76771084748044,74.70680983104958,78.76771084748044,74.70680983104958
279,0.9,-3.0,0,0,0.0,0.0
280,0.9,-2.9,0,0,0.0,0.0
281,0.9,-2.8,0,0,0.0,0.0
282,0.9,-2.7,0,0,0.0,0.0
283,0.9,-2.6,0,0,0.0,0.0
284,0.9,-2.5,0,0,0.0,0.0
285,0.9,-2.4,0,0,0.0,0.0
286,0.9,-2.3,0,0,0.0,0.0
287,0.9,-2.2,0,0,0.0,0.0
288,0.9,-2.1,0,0,0.0,0.0
289,0.9,-2.0,0,0,0.0,0.0
290,0.9,-1.9,0,0,0.0,0.0
291,0.9,-1.8,0,0,0.0,0.0
292,0.9,-1.7,0,0,0.0,0.0
293,0.9,-1.6,0,0,0.0,0.0
294,0.9,-1.5,0,0,0.0,0.0
295,0.9,-1.4,0,0,0.0,0.0
296,0.9,-1.3,0,0,0.0,0.0
297,0.9,-1.2,0,0,0.0,0.0
298,0.9,-1.1,0,0,0.0,0.0
299,0.9,-1.0,0,0,0.0,0.0
300,0.9,-0.9,0.10532864566618895,0.04282040065782345,0.10532864566618895,0.04282040065782345
301,0.9,-0.8,19.582703508641767,8.684042324219487,19.582703508641767,8.684042324219487
302,0.9,-0.7,36.24258274315126,17.564498439660444,36.24258274315126,17.564498439660444
303,0.9,-0.6,50.18294350205303,26.627706196662256,50.18294350205303,26.627706196662256
304,0.9,-0.5,61.62117731588398,35.859056884372826,61.62117731588398,35.859056884372826
305,0.9,-0.4,70.78324973450387,45.24336561784158,70.78324973450387,45.24336561784158
306,0.9,-0.3,77.89823345152928,54.76523871205748,77.89823345152928,54.76523871205748
307,0.9,-0.2,83.19320526080622,64.40941660647408,83.19320526080622,64.40941660647408
308,0.9,-0.1,86.88875899075389,74.16107539582161,86.88875899075389,74.16107539582161
309,0.9,0.0,89.1953019085214,84.00607571174763,89.1953019085214,84.00607571174763
310,1.0,-3.0,0,0,0.0,0.0
311,1.0,-2.9,0,0,0.0,0.0
312,1.0,-2.8,0,0,0.0,0.0
313,1.0,-2.7,0,0,0.0,0.0
314,1.0,-2.6,0,0,0.0,0.0
315,1.0,-2.5,0,0,0.0,0.0
316,1.0,-2.4,0,0,0.0,0.0
317,1.0,-2.3,0,0,0.0,0.0
318,1.0,-2.2,0,0,0.0,0.0
319,1.0,-2.1,0,0,0.0,0.0
320,1.0,-2.0,0,0,0.0,0.0
321,1.0,-1.9,0,0,0.0,0.0
322,1.0,-1.8,0,0,0.0,0.0
323,1.0,-1.7,0,0,0.0,0.0
324,1.0,-1.6,0,0,0.0,0.0
325,1.0,-1.5,0,0,0.0,0.0
326,1.0,-1.4,0,0,0.0,0.0
327,1.0,-1.3,0,0,0.0,0.0
328,1.0,-1.2,0,0,0.0,0.0
329,1.0,-1.1,0,0,0.0,0.0
330,1.0,-1.0,0.11470096895544213,0.042192876048959486,0.11470096895544213,0.042192876048959486
331,1.0,-0.9,21.36874873409704,8.564020085068895,21.36874873409704,8.564020085068895
332,1.0,-0.8,39.625782329171315,17.3371474274799,39.625782329171315,17.3371474274799
333,1.0,-0.7,54.96750513761551,26.30618365475245,54.96750513761551,26.30618365475245
334,1.0,-0.6,67.60922929577909,35.456659791323865,67.60922929577909,35.456659791323865
335,1.0,-0.5,77.77950459651011,44.77321729111475,77.77950459651011,44.77321729111475
336,1.0,-0.4,85.71421520944465,54.24000473792555,85.71421520944465,54.24000473792555
337,1.0,-0.3,91.65082561632211,63.8410645185834,91.65082561632211,63.8410645185834
338,1.0,-0.2,95.82310825971314,73.56068712494752,95.82310825971314,73.56068712494752
339,1.0,-0.1,98.45660364546522,83.383716235025,98.45660364546522,83.383716235025
340,1.0,0.0,99.76496670020886,93.29579423774624,99.76496670020886,93.29579423774624
341,1.1,-3.0,0,0,0.0,0.0
342,1.1,-2.9,0,0,0.0,0.0
343,1.1,-2.8,0,0,0.0,0.0
344,1.1,-2.7,0,0,0.0,0.0
345,1.1,-2.6,0,0,0.0,0.0
346,1.1,-2.5,0,0,0.0,0.0
347,1.1,-2.4,0,0,0.0,0.0
348,1.1,-2.3,0,0,0.0,0.0
349,1.1,-2.2,0,0,0.0,0.0
350,1.1,-2.1,0,0,0.0,0.0
351,1.1,-2.0,0,0,0.0,0.0
352,1.1,-1.9,0,0,0.0,0.0
353,1.1,-1.8,0,0,0.0,0.0
354,1.1,-1.7,0,0,0.0,0.0
355,1.1,-1.6,0,0,0.0,0.0
356,1.1,-1.5,0,0,0.0,0.0
357,1.1,-1.4,0,0,0.0,0.0
358,1.1,-1.3,0,0,0.0,0.0
359,1.1,-1.2,0,0,0.0,0.0
360,1.1,-1.1,0.12474329563771101,0.04151995534327422,0.12474329563771101,0.04151995534327422
361,1.1,-1.0,23.29012102578526,8.434903867067451,23.29012102578526,8.434903867067451
362,1.1,-0.9,43.27923020373273,17.091635730309367,43.27923020373273,17.091635730309367
363,1.1,-0.8,60.15302688215641,25.957716593519297,60.15302688215641,25.957716593519297
364,1.1,-0.7,74.12121406839158,35.01905441460431,74.12121406839158,35.01905441460431
365,1.1,-0.6,85.41189468562354,44.26032067712634,85.41189468562354,44.26032067712634
366,1.1,-0.5,94.26539679975191,53.66536533505691,94.26539679975191,53.66536533505691
367,1.1,-0.4,100.92795878084321,63.21764116992758,100.92795878084321,63.21764116992758
368,1.1,-0.3,105.64568558296182,72.90060992882522,105.64568558296182,72.90060992882522
369,1.1,-0.2,108.65911996299697,82.69810713848688,108.65911996299697,82.69810713848688
370,1.1,-0.1,110.19867399041796,92.59464910784418,110.19867399041796,92.59464910784418
371,1.1,0.0,110.48105622180914,102.5756730218947,110.48105622180914,102.5756730218947
372,1.2,-3.0,0,0,0.0,0.0
373,1.2,-2.9,0,0,0.0,0.0
374,1.2,-2.8,0,0,0.0,0.0
375,1.2,-2.7,0,0,0.0,0.0
376,1.2,-2.6,0,0,0.0,0.0
377,1.2,-2.5,0,0,0.0,0.0
378,1.2,-2.4,0,0,0.0,0.0
379,1.2,-2.3,0,0,0.0,0.0
380,1.2,-2.2,0,0,0.0,0.0
381,1.2,-2.1,0,0,0.0,0.0
382,1.2,-2.0,0,0,0.0,0.0
383,1.2,-1.9,0,0,0.0,0.0
384,1.2,-1.8,0,0,0.0,0.0
385,1.2,-1.7,0,0,0.0,0.0
386,1.2,-1.6,0,0,0.0,0.0
387,1.2,-1.5,0,0,0.0,0.0
388,1.2,-1.4,0,0,0.0,0.0
389,1.2,-1.3,0,0,0.0,0.0
390,1.2,-1.2,0.13547459740570064,0.04080045000135949,0.13547459740570064,0.04080045000135949
391,1.2,-1.1,25.351873066781014,8.296354129912508,25.351873066781014,8.296354129912508
392,1.2,-1.0,47.21543318517455,16.827122889956478,47.21543318517455,16.827122889956478
393,1.2,-0.9,65.76151752097299,25.58082602259083,65.76151752097299,25.58082602259083
394,1.2,-0.8,81.19017610240485,34.544020165918624,81.19017610240485,34.544020165918624
395,1.2,-0.7,93.72541461629665,43.701652137785075,93.72541461629665,43.701652137785075
396,1.2,-0.6,103.60897972963171,53.037476562169,103.60897972963171,53.037476562169
397,1.2,-0.5,111.093639941592,62.53450739592527,111.093639941592,62.53450739592527
398,1.2,-0.4,116.43643971781788,72.17547125096289,116.43643971781788,72.17547125096289
399,1.2,-0.3,119.8923667973411,81.94323295121893,119.8923667973411,81.94323295121893
400,1.2,-0.2,121.70878471696196,91.82116966702043,121.70878471696196,91.82116966702043
401,1.2,-0.1,122.12086551982883,101.79347783706778,122.12086551982883,101.79347783706778
402,1.2,0.0,121.34813397821016,111.84540539666456,121.34813397821016,111.84540539666456
403,1.3,-3.0,0,0,0.0,0.0
404,1.3,-2.9,0,0,0.0,0.0
405,1.3,-2.8,0,0,0.0,0.0
406,1.3,-2.7,0,0,0.0,0.0
407,1.3,-2.6,0,0,0.0,0.0
408,1.3,-2.5,0,0,0.0,0.0
409,1.3,-2.4,0,0,0.0,0.0
410,1.3,-2.3,0,0,0.0,0.0
411,1.3,-2.2,0,0,0.0,0.0
412,1.3,-2.1,0,0,0.0,0.0
413,1.3,-2.0,0,0,0.0,0.0
414,1.3,-1.9,0,0,0.0,0.0
415,1.3,-1.8,0,0,0.0,0.0
416,1.3,-1.7,0,0,0.0,0.0
417,1.3,-1.6,0,0,0.0,0.0
418,1.3,-1.5,0,0,0.0,0.0
419,1.3,-1.4,0,0,0.0,0.0
420,1.3,-1.3,0.14690913156801405,0.04003345662381408,0.14690913156801405,0.04003345662381408
421,1.3,-1.2,27.55825459732812,8.148085291059742,27.55825459732812,8.148085291059742
422,1.3,-1.1,51.445636452952435,16.542853230361786,51.445636452952435,16.542853230361786
423,1.3,-1.0,71.81369987475493,25.174119368416655,71.81369987475493,25.174119368416655
424,1.3,-0.9,88.84832581192371,34.02939250543893,88.84832581192371,34.02939250543893
425,1.3,-0.8,102.76513971395187,43.09418261122263,102.76513971395187,43.09418261122263
426,1.3,-0.7,113.80355833723769,52.35240087973785,113.80355833723769,52.35240087973785
427,1.3,-0.6,122.21990100759015,61.78682265229018,122.21990100759015,61.78682265229018
428,1.3,-0.5,128.28008372798786,71.37957837347946,128.28008372798786,71.37957837347946
429,1.3,-0.4,132.2524239630364,81.1126371096842,132.2524239630364,81.1126371096842
430,1.3,-0.3,134.4010238146915,90.96825119965298,134.4010238146915,90.96825119965298
431,1.3,-0.2,134.98008758884868,100.9293381140296,134.98008758884868,100.9293381140296
432,1.3,-0.1,134.22939210839505,110.97978485031611,134.22939210839505,110.97978485031611
433,1.3,0.0,132.3709904266034,121.10466944333254,132.3709904266034,121.10466944333254
434,1.4,-3.0,0,0,0.0,0.0
435,1.4,-2.9,0,0,0.0,0.0
436,1.4,-2.8,0,0,0.0,0.0
437,1.4,-2.7,0,0,0.0,0.0
438,1.4,-2.6,0,0,0.0,0.0
439,1.4,-2.5,0,0,0.0,0.0
440,1.4,-2.4,0,0,0.0,0.0
441,1.4,-2.3,0,0,0.0,0.0
442,1.4,-2.2,0,0,0.0,0.0
443,1.4,-2.1,0,0,0.0,0.0
444,1.4,-2.0,0,0,0.0,0.0
445,1.4,-1.9,0,0,0.0,0.0
446,1.4,-1.8,0,0,0.0,0.0
447,1.4,-1.7,0,0,0.0,0.0
448,1.4,-1.6,0,0,0.0,0.0
449,1.4,-1.5,0,0,0.0,0.0
450,1.4,-1.4,0.15905556530395798,0.03921842740299635,0.15905556530395798,0.03921842740299635
451,1.4,-1.3,29.912511845122655,7.989879204007913,29.912511845122655,7.989879204007913
452,1.4,-1.2,55.97939608118282,16.238184583344704,55.97939608118282,16.238184583344704
453,1.4,-1.1,78.32836723300395,24.736333721942337,78.32836723300395,24.736333721942337
454,1.4,-1.0,97.12623027495962,33.47311732552292,97.12623027495962,33.47311732552292
455,1.4,-0.9,112.57533535119916,42.43493746439963,112.57533535119916,42.43493746439963
456,1.4,-0.8,124.9082534655943,51.60616536711227,124.9082534655943,51.60616536711227
457,1.4,-0.7,134.38103935121367,60.96959415559866,134.38103935121367,60.96959415559866
458,1.4,-0.6,141.26559825284392,70.50695179740912,141.26559825284392,70.50695179740912
459,1.4,-0.5,145.84174839500318,80.19943450785603,145.84174839500318,80.19943450785603
460,1.4,-0.4,148.3895600910039,90.02822156188476,148.3895600910039,90.02822156188476
461,1.4,-0.3,149.18246507836972,99.97493834673381,149.18246507836972,99.97493834673381
462,1.4,-0.2,148.48149027309316,110.0220438536484,148.48149027309316,110.0220438536484
463,1.4,-0.1,146.53080997388415,120.15312956975525,146.53080997388415,120.15312956975525
464,1.4,0.0,143.5546586942701,130.35312693574534,143.5546586942701,130.35312693574534
465,1.5,-3.0,0,0,0.0,0.0
466,1.5,-2.9,0,0,0.0,0.0
467,1.5,-2.8,0,0,0.0,0.0
468,1.5,-2.7,0,0,0.0,0.0
469,1.5,-2.6,0,0,0.0,0.0
470,1.5,-2.5,0,0,0.0,0.0
471,1.5,-2.4,0,0,0.0,0.0
472,1.5,-2.3,0,0,0.0,0.0
473,1.5,-2.2,0,0,0.0,0.0
474,1.5,-2.1,0,0,0.0,0.0
475,1.5,-2.0,0,0,0.0,0.0
476,1.5,-1.9,0,0,0.0,0.0
477,1.5,-1.8,0,0,0.0,0.0
478,1.5,-1.7,0,0,0.0,0.0
479,1.5,-1.6,0,0,0.0,0.0
480,1.5,-1.5,0.17191610111341996,0.03835523582845684,0.17191610111341996,0.03835523582845684
481,1.5,-1.4,32.41667810341484,7.821599231450693,32.41667810341484,7.821599231450693
482,1.5,-1.3,60.8241119272404,15.912619678489612,60.8241119272404,15.912619678489612
483,1.5,-1.2,85.3216486028026,24.266385213891827,85.3216486028026,24.266385213891827
484,1.5,-1.1,106.05184748710793,32.87331584886654,106.05184748710793,32.87331584886654
485,1.5,-1.0,123.19834239319945,41.72107139117719,123.19834239319945,41.72107139117719
486,1.5,-0.9,136.9815660787917,50.79483875950539,136.9815660787917,50.79483875950539
487,1.5,-0.8,147.65257341498358,60.0777470665133,147.65257341498358,60.0777470665133
488,1.5,-0.7,155.48541908810387,69.55137983727963,155.48541908810387,69.55137983727963
489,1.5,-0.6,160.76870131336045,79.19634327174239,160.76870131336045,79.19634327174239
490,1.5,-0.5,163.79694551011653,88.99284526172038,163.79694551011653,88.99284526172038
