Variable,Time,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean,Cross correlation
Non-breeding,146,183.8076333474733,184.1931512793426,-0.3855179318692265,,,,,,,,,,,,
Non-breeding,147,183.6888316516177,183.9377968190361,-0.24896516741841934,,,,,,,,,,,,
Non-breeding,148,183.42727031496398,183.68244637674866,-0.25517606178455365,,,,,,,,,,,,
Non-breeding,149,182.92307062776624,183.42709990533322,-0.5040292775670301,,,,,,,,,,,,
Non-breeding,150,183.46188873438757,183.17175735542108,0.2901313789665059,,,,,,,,,,,,
Non-breeding,151,182.61759463421743,182.91641867593677,-0.2988240417193384,,,,,,,,,,,,
Non-breeding,152,181.9651278061968,182.66108381365214,-0.6959560074553118,,,,,,,,,,,,
Non-breeding,153,181.8830566407228,182.40575271295404,-0.5226960722310736,,,,,,,,,,,,
Non-breeding,154,182.31105715010185,182.15042531646884,0.160631833633048,,,,,,,,,,,,
Non-breeding,155,181.2756734746519,181.89510156534095,-0.6194280906890219,,,,,,,,,,,,
Non-breeding,156,180.99605431078587,181.63978139999352,-0.6437270892075756,,,,,,,,,,,,
Non-breeding,157,180.5358708847146,181.38446475967928,-0.8485938749646138,,,,,,,,,,,,
Non-breeding,158,180.52495959642,181.12915158310906,-0.6041919866890083,,,,,,,,,,,,
Non-breeding,159,180.69899010201684,180.8738418085955,-0.17485170657851284,,,,,,,,,,,,
Non-breeding,160,179.71468226895342,180.61853537335813,-0.9038531044046261,,,,,,,,,,,,
Non-breeding,161,180.04638707292582,180.36323221278056,-0.31684513985474183,,,,,,,,,,,,
Non-breeding,162,179.6764374618972,180.10793226073633,-0.4314947988392103,,,,,,,,,,,,
Non-breeding,163,179.67346483433707,179.85263544841177,-0.17917061407486615,,,,,,,,,,,,
Non-breeding,164,179.0009569307141,179.59734170455573,-0.5963847738415646,,,,,,,,,,,,
Non-breeding,165,179.22460566457426,179.3420509549777,-0.11744529040339359,,,,,,,,,,,,
Non-breeding,166,178.48992631600072,179.0867631241094,-0.5968368081086081,,,,,,,,,,,,
Non-breeding,167,178.34179829507693,178.8314781346862,-0.48967983960929073,,,,,,,,,,,,
Non-breeding,168,177.86257252334352,178.57619590807317,-0.713623384729772,,,,,,,,,,,,
Non-breeding,169,178.47587209916685,178.3209163649696,0.15495573419714334,,,,,,,,,,,,
Non-breeding,170,177.670111414771,178.0656394245363,-0.3955280097654548,,,,,,,,,,,,
Non-breeding,171,177.39524167357828,177.81036500294937,-0.4151233293710004,,,,,,,,,,,,
Non-breeding,172,177.35957674639886,177.5550930160005,-0.195516269601533,,,,,,,,,,,,
Non-breeding,173,177.18195504559208,177.29982337848753,-0.11786833289544689,,,,,,,,,,,,
Non-breeding,174,176.07411757279536,177.04455600363772,-0.9704384308424082,,,,,,,,,,,,
Non-breeding,175,176.22016858004042,176.78929080339557,-0.5691222233551477,,,,,,,,,,,,
Non-breeding,176,176.4443341779388,176.53402768983761,-0.08969351189878154,,,,,,,,,,,,
Non-breeding,177,175.55015062769803,176.27876657527722,-0.7286159475792072,,,,,,,,,,,,
Non-breeding,178,176.51504993644826,176.02350737233206,0.49154256411621106,,,,,,,,,,,,
Non-breeding,179,174.14857038386958,175.76824999369572,-1.6196796098260533,,,,,,,,,,,,
Non-breeding,180,175.66557758442133,175.51299435122598,0.15258323319530803,,,,,,,,,,,,
Non-breeding,181,174.46390344832594,175.25774035874127,-0.7938369104152687,,,,,,,,,,,,
Non-breeding,182,174.81111036221535,175.00248792914616,-0.19137756693087282,,,,,,,,,,,,
Non-breeding,183,174.2326678988888,174.74723697628454,-0.5145690773958325,,,,,,,,,,,,
Non-breeding,184,173.7603533535494,174.49198741452255,-0.7316340609731165,,,,,,,,,,,,
Non-breeding,185,173.76979165996403,174.236739160766,-0.4669475008019765,,,,,,,,,,,,
Non-breeding,186,173.41484321256536,173.98149213639172,-0.5666489238261928,,,,,,,,,,,,
Non-breeding,187,173.42213441161013,173.72624626763428,-0.30411185602407814,,,,,,,,,,,,
Non-breeding,188,173.35893584550678,173.47100148625344,-0.11206564074664727,,,,,,,,,,,,
Non-breeding,189,172.48223217396637,173.2157577279132,-0.7335255539468674,,,,,,,,,,,,
Non-breeding,190,172.05087615396363,172.96051493248277,-0.9096387785190921,,,,,,,,,,,,
Non-breeding,191,172.26667697795284,172.70527304724175,-0.43859606928895034,,,,,,,,,,,,
Non-breeding,192,172.03291457878473,172.450032028541,-0.41711744975626003,,,,,,,,,,,,
Non-breeding,193,171.55427804970716,172.1947918412104,-0.6405137915033364,,,,,,,,,,,,
Non-breeding,194,170.77251715176314,171.9395524583822,-1.1670353066190475,,,,,,,,,,,,
Non-breeding,195,171.36514997409785,171.68431386485045,-0.3191638907525629,,,,,,,,,,,,
Non-breeding,196,170.87304729585105,171.42907605877036,-0.5560287629193857,,,,,,,,,,,,
Non-breeding,197,170.38347101547524,171.17383905312687,-0.7903680376516697,,,,,,,,,,,,
Non-breeding,198,171.0603419889797,170.91860287662428,0.14173911235551287,,,,,,,,,,,,
Non-breeding,199,169.8318478070306,170.66336757468432,-0.8315197676537801,,,,,,,,,,,,
Non-breeding,200,170.40322467978385,170.40813321081887,-0.004908531035079875,,,,,,,,,,,,
Non-breeding,201,168.88496234426384,170.1528998714392,-1.2679375271753943,,,,,,,,,,,,
Non-breeding,202,169.22080941525797,169.89766766691093,-0.676858251653008,,,,,,,,,,,,
Non-breeding,203,169.02414490051277,169.64243673540892,-0.6182918348961237,,,,,,,,,,,,
Non-breeding,204,168.45591260631386,169.3872072461983,-0.9312946398844647,,,,,,,,,,,,
Non-breeding,205,168.99937260524132,169.13197940252448,-0.13260679728324704,,,,,,,,,,,,
Non-breeding,206,168.9030760234652,168.87675344476756,0.026322578697634356,,,,,,,,,,,,
Non-breeding,207,167.8806006778412,168.62152965095137,-0.7409289731102198,,,,,,,,,,,,
Non-breeding,208,168.28779118142614,168.36630833839453,-0.07851715696842461,,,,,,,,,,,,
Non-breeding,209,167.80263430188543,168.11108987119124,-0.30845556930584395,,,,,,,,,,,,
Non-breeding,210,167.09329745035143,167.85587466272307,-0.762577212371694,,,,,,,,,,,,
Non-breeding,211,167.63394575952682,167.60066317804285,0.03328258148398845,,,,,,,,,,,,
Non-breeding,212,166.27851271610365,167.34545593846494,-1.0669432223613526,,,,,,,,,,,,
Non-breeding,213,167.63878484768037,167.09025352457022,0.5485313231101426,,,,,,,,,,,,
Non-breeding,214,166.0616864888933,166.8350565800204,-0.7733700911271325,,,,,,,,,,,,
Non-breeding,215,166.10565451325462,166.57986580988717,-0.4742112966324896,,,,,,,,,,,,
Non-breeding,216,165.63166390476528,166.32468198487925,-0.6930180801139381,,,,,,,,,,,,
Non-breeding,217,165.50754877892115,166.06950594295398,-0.5619571640327404,,,,,,,,,,,,
Non-breeding,218,165.66021913418527,165.81433859128884,-0.15411945710364505,,,,,,,,,,,,
Non-breeding,219,164.70524200534265,165.5591809033955,-0.8539388980528377,,,,,,,,,,,,
Non-breeding,220,164.69435167123515,165.3040339155716,-0.6096822443364883,,,,,,,,,,,,
Non-breeding,221,164.4388602248993,165.04889872228097,-0.6100384973816898,,,,,,,,,,,,
Non-breeding,222,164.00226506296448,164.79377647121473,-0.7915114082501379,,,,,,,,,,,,
Non-breeding,223,164.19435796618782,164.53866835227365,-0.3443103860858679,,,,,,,,,,,,
Non-breeding,224,164.2402642499906,164.283575582674,-0.04331133268342484,,,,,,,,,,,,
Non-breeding,225,163.2457996641573,164.02849938487924,-0.7826997207220202,,,,,,,,,,,,
Non-breeding,226,163.24270516465714,163.7734409609001,-0.5307357962428703,,,,,,,,,,,,
Non-breeding,227,162.87795410722137,163.51840146421355,-0.6404473569921362,,,,,,,,,,,,
Non-breeding,228,162.95948318000225,163.2633819619218,-0.30389878191948894,,,,,,,,,,,,
Non-breeding,229,162.46271409384602,163.00973387024877,-0.5470197764026608,,,,,,,,,,,,
Non-breeding,230,162.46428445383134,162.7561315408177,-0.2918470869862702,,,,,,,,,,,,
Non-breeding,231,162.20467839806017,162.50257530205704,-0.29789690399692803,,,,,,,,,,,,
Non-breeding,232,161.72872088170317,162.2490655031994,-0.5203446214961872,,,,,,,,,,,,
Non-breeding,233,161.15352507317854,161.99560250048322,-0.8420774273046763,,,,,,,,,,,,
Non-breeding,234,160.9631088506269,161.7421866674287,-0.7790778168018452,,,,,,,,,,,,
Non-breeding,235,161.08034611892276,161.48881839281762,-0.40847227389495344,,,,,,,,,,,,
Non-breeding,236,160.72444281269375,161.23549807347572,-0.5110552607820739,,,,,,,,,,,,
Non-breeding,237,160.48380897697857,160.98222609394733,-0.4984171169687556,,,,,,,,,,,,
Non-breeding,238,160.1100930645424,160.7290028220086,-0.6189097574662432,,,,,,,,,,,,
Non-breeding,239,160.31326918948744,160.47582862960206,-0.16255944011465545,,,,,,,,,,,,
Non-breeding,240,159.50903480950728,160.22270388501244,-0.7136690755051194,,,,,,,,,,,,
Non-breeding,241,159.73900663340714,159.96962894116265,-0.23062230775553644,,,,,,,,,,,,
Non-breeding,242,159.38524423537154,159.71660413715654,-0.3313599017848892,,,,,,,,,,,,
Non-breeding,243,158.27842955583822,159.46362978494852,-1.1852002291103885,,,,,,,,,,,,
Non-breeding,244,158.4400023365531,159.21070617475368,-0.77070383820063,,,,,,,,,,,,
Non-breeding,245,158.8821733655263,158.95783358900454,-0.07566022347814026,,,,,,,,,,,,
Non-breeding,246,157.50314999411424,158.70501230256139,-1.2018623084472972,,,,,,,,,,,,
Non-breeding,247,158.0198897864761,158.45224258952834,-0.4323528030522013,,,,,,,,,,,,
Non-breeding,248,157.74883306407207,158.19952474373432,-0.4506916796622247,,,,,,,,,,,,
Non-breeding,249,156.96378115758264,157.9468590744677,-0.9830779168849947,,,,,,,,,,,,
Non-breeding,250,157.5591443175101,157.69424588302772,-0.1351015655176181,,,,,,,,,,,,
Non-breeding,251,156.89847568636523,157.4416854632155,-0.543209776850154,,,,,,,,,,,,
Non-breeding,252,156.40040895361963,157.18917809723635,-0.7887691436167233,,,,,,,,,,,,
Non-breeding,253,156.57937248893083,156.93672406627215,-0.35735157734142065,,,,,,,,,,,,
Non-breeding,254,156.31019493392762,156.68432364848556,-0.37412871455794006,,,,,,,,,,,,
Non-breeding,255,155.94561416726035,156.4319771146066,-0.4863629473461424,,,,,,,,,,,,
Non-breeding,256,155.65414981014985,156.17968472256396,-0.5255349124141239,,,,,,,,,,,,
Non-breeding,257,155.2632142705673,155.92744671951067,-0.664232448943387,,,,,,,,,,,,
Non-breeding,258,155.11268280695396,155.6752633457426,-0.5625805387886945,,,,,,,,,,,,
Non-breeding,259,154.58986124559888,155.4231348401333,-0.833273594534393,,,,,,,,,,,,
Non-breeding,260,154.86454481691763,155.1710614406061,-0.3065166236884568,,,,,,,,,,,,
Non-breeding,261,154.63732501241844,154.91904337443836,-0.2817183620199481,,,,,,,,,,,,
Non-breeding,262,154.5168782679498,154.66708085850442,-0.1502025905546654,,,,,,,,,,,,
Non-breeding,263,153.88340139450742,154.41517410607946,-0.5317727115720112,,,,,,,,,,,,
Non-breeding,264,153.58148911363705,154.1633233319757,-0.5818342183386364,,,,,,,,,,,,
Non-breeding,265,153.13157100544106,153.91152873673104,-0.7799577312900025,,,,,,,,,,,,
Non-breeding,266,153.11941705679652,153.6597905225506,-0.5403734657540474,,,,,,,,,,,,
Non-breeding,267,153.06261929522014,153.4081089095653,-0.3454896143452694,,,,,,,,,,,,
Non-breeding,268,153.06596707153201,153.15648412703,-0.09051705549800544,,,,,,,,,,,,
Non-breeding,269,152.80009329193368,152.9049164069114,-0.10482311497781581,,,,,,,,,,,,
Non-breeding,270,151.78516670433763,152.65340597663408,-0.86823927229648,,,,,,,,,,,,
Non-breeding,271,152.42668677071114,152.40195306263428,0.024733708076836933,,,,,,,,,,,,
Non-breeding,272,151.2086406440646,152.15055789917315,-0.9419172551087024,,,,,,,,,,,,
Non-breeding,273,151.89686638439048,151.89922072506607,-0.0023543406756445506,,,,,,,,,,,,
Non-breeding,274,151.1966940690815,151.64794177966365,-0.45124771058209745,,,,,,,,,,,,
Non-breeding,275,150.6989578779216,151.39672129075174,-0.6977634128300585,,,,,,,,,,,,
Non-breeding,276,151.14630907929885,151.14555948189889,0.0007495973999240846,,,,,,,,,,,,
Non-breeding,277,150.27738084116706,150.89445657999315,-0.6170757388260526,,,,,,,,,,,,
Non-breeding,278,150.4844505850711,150.64341281092612,-0.15896222585500738,,,,,,,,,,,,
Non-breeding,279,149.84161226873687,150.39242839600746,-0.5508161272705143,,,,,,,,,,,,
Non-breeding,280,149.3679796523044,150.14150354929208,-0.7735238969876344,,,,,,,,,,,,
Non-breeding,281,149.74823238618518,149.89063848987237,-0.14240610368723794,,,,,,,,,,,,
Non-breeding,282,149.09656580769047,149.6398334412694,-0.5432676335789125,,,,,,,,,,,,
Non-breeding,283,149.01287403171432,149.3890886413275,-0.37621460961327613,,,,,,,,,,,,
Non-breeding,284,148.58975048477666,149.13840432047778,-0.5486538357011881,,,,,,,,,,,,
Non-breeding,285,148.27154795544686,148.88778070554665,-0.6162327500997847,,,,,,,,,,,,
Non-breeding,286,148.3087963770825,148.6372180166129,-0.32842163953037923,,,,,,,,,,,,
Non-breeding,287,148.26539277648683,148.38671648396385,-0.12132370747700946,,,,,,,,,,,,
Non-breeding,288,146.94493111654742,148.13627634777566,-1.1913452312282586,,,,,,,,,,,,
Non-breeding,289,147.7295005416952,147.8858978556057,-0.15639731391060907,,,,,,,,,,,,
Non-breeding,290,146.9944969191661,147.63558126126398,-0.6410843420978978,,,,,,,,,,,,
Non-breeding,291,147.07205424921125,147.38532683546143,-0.3132725862501337,,,,,,,,,,,,
Non-breeding,292,146.94028903586707,147.13513485083297,-0.1948458149658748,,,,,,,,,,,,
Non-breeding,293,146.07616457463746,146.8850055706546,-0.8088409960170654,,,,,,,,,,,,
Non-breeding,294,145.87140178780817,146.63493925698396,-0.7635374691758008,,,,,,,,,,,,
Non-breeding,295,146.2904781944163,146.38493617862633,-0.09445798421000319,,,,,,,,,,,,
